ticker,company_name,sector,industry,company_size,source,metadata_source,metadata_source_url,metadata_as_of,business_description,flagship_products,revenue_segments,primary_customers,geographic_exposure,competitive_position,key_static_risks,exchange,currency,country,website,founded_year,headquarters,ipo_year,market_cap
MELI,"MercadoLibre, Inc.",Consumer Discretionary,Business Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/meli,2026-06-17,"MercadoLibre is the largest online commerce ecosystem in Latin America, based on unique visitors and processed orders, and is also one of the region's leading fintech platforms. Our efforts are centered on enabling e-commerce and digital financial services for our users by delivering a complete suite of technology solutions. The company is present in 18 countries including: Argentina, Brazil, Mexico, Colombia, Chile, Ecuador and Peru. Through its e-commerce platform, MercadoLibre provides buyers and sellers with a robust and safe environment that fosters the development of a large e-commerce community in Latin America, a region with a population of over 650 million people and with one of the fastest-growing Internet penetration and e-commerce growth rates in the world. We believe that we offer world-class technological and commercial solutions that address the distinctive cultural and geographic challenges of operating a digital commerce platform in Latin America.",,,,South America,,,,USD,Argentina,https://www.mercadolibre.com,,"WTC FREE ZONE,DR. LUIS BONAVITA 1294,OF. 1733, TOWER II, MONTEVIDEO, 11300, Uruguay",2007,84871138443.00
GLBE,Global-E Online Ltd.,Technology,Computer Software: Prepackaged Software,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/glbe,2026-06-17,"Global-e (Nasdaq: GLBE) is the world's leading platform enabling and accelerating global, Direct-To-Consumer e-commerce. The chosen partner of over 1,500 brands and retailers across North America, EMEA, and APAC, Global-e makes selling internationally as simple as selling domestically. The company enables merchants to increase the conversion of international traffic into sales by offering online shoppers in over 200 destinations worldwide a seamless, localized shopping experience. Global-e's end-to-end e-commerce solutions combine best-in-class localization capabilities, big-data best-practice business intelligence models, streamlined international logistics, and vast global e-commerce experience, enabling international shoppers to buy seamlessly online and retailers to sell to and from, anywhere in the world.",,,,Middle East,,,,USD,Israel,https://www.global-e.com,,"9 HAPSAGOT ST., PETAH-TIKVA, 4951041, Israel",2021,5409104337.00
IBTA,"Ibotta, Inc.",Consumer Discretionary,Advertising,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/ibta,2026-06-17,"Ibotta (NYSE: IBTA) is the leading provider of digital promotions for CPG brands, reaching over 200 million consumers through a network of publishers called the Ibotta Performance Network (IPN). The IPN allows marketers to influence what people buy, and where and how often they shop - all while paying only when their campaigns directly result in a sale. American shoppers have earned over $2.6 billion through the IPN since 2012. Ibotta is headquartered in Denver and has been listed as a top place to work by The Denver Post and Inc. Magazine.",,,,North America,,,,USD,United States,https://www.ibotta.com,,"1400 16TH STREET,SUITE 600, DENVER, Colorado, 80202, United States",2024,748523003.00
WISH,,,,startup,growth,,,,,,,,,,,,,,,,,,
POSH,,,,startup,growth,,,,,,,,,,,,,,,,,,
REAL,"The RealReal, Inc.",Consumer Discretionary,Other Specialty Stores,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/real,2026-06-17,"The RealReal is the world's largest online marketplace for authenticated, resale luxury goods, trusted by more than 40 million members. Our full-service consignment model-offering virtual appointments, in-home pickup, drop-off, and direct shipping-enables consumers to buy and sell luxury across fashion, fine jewelry and watches, art, and home categories with ease. The company combines a rigorous, expert-led authentication process with proprietary technology, including AI and machine learning, to power optimal pricing and processing for our members and to help scale the business. By extending the life of millions of luxury goods, the company is leading a more circular economy, all the while delivering a seamless experience for buyers and sellers.",,,,North America,,,,USD,United States,https://www.therealreal.com,,"55 FRANCISCO STREET,SUITE 400, SAN FRANCISCO, California, 94133, United States",2019,1362716204.00
RERE,ATRenew Inc.,Consumer Discretionary,Other Specialty Stores,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rere,2026-06-17,"Headquartered in Shanghai, ATRenew Inc. is a pioneer in technology-driven recycling and trade-in solutions for consumer products in China. Since inception in 2011, ATRenew has been on a mission to give a second life to all idle goods, reducing the environmental impact of pre-owned consumer products by facilitating recycling, trade-ins and distribution that prolong their lifecycle. ATRenew's open platform integrates C2B, B2B, and B2C capabilities to empower its online and offline services. Powered by proprietary technologies and a scalable platform ecosystem, ATRenew enhances transaction efficiency and pricing transparency for consumers and merchants alike while advancing circular economy standards in China. ATRenew is a participant in the United Nations Global Compact, and adheres to its principles-based approach to responsible business.",,,,Caribbean,,,,USD,Cayman Islands,https://www.atrenew.com,,"12TH FLOOR, NO. 6 BUILDING,433 SONGHU ROAD, SHANGHAI, China",2021,879252634.00
CPNG,"Coupang, Inc.",Consumer Discretionary,Catalog/Specialty Distribution,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/cpng,2026-06-17,"Coupang is a technology and Fortune 150 company listed on the New York Stock Exchange (NYSE: CPNG). It provides retail, restaurant delivery, video streaming, and fintech services globally through brands including Coupang, Eats, Play, Rocket Now, and Farfetch.",,,,North America,,,,USD,United States,https://www.aboutcoupang.com,,"720 OLIVE WAY,SUITE 600, SEATTLE, 98101, South Korea",2021,32365007544.00
BABA,Alibaba Group Holding Limited,Consumer Discretionary,Business Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/baba,2026-06-17,"Alibaba Group is a global technology company focused on e-commerce and cloud computing. We enable merchants, brands and retailers to market, sell and engage with consumers by providing digital and logistics infrastructure, efficiency tools and vast marketing reach. We empower enterprises with our leading cloud infrastructure, services and work collaboration capabilities to facilitate their digital transformation and grow their businesses.",,,,Asia,,,,USD,China,https://www.alibabagroup.com,,"26/F TOWER ONE,TIMES SQUARE,1 MATHESON STREET, CAUSEWAY BAY, China",2014,258974685917.00
JD,"JD.com, Inc.",Consumer Discretionary,Other Specialty Stores,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/jd,2026-06-17,"JD.com is a leading supply chain-based technology and service provider. The Company's cutting-edge retail infrastructure seeks to enable consumers to buy whatever they want, whenever and wherever they want it. The Company has opened its technology and infrastructure to partners, brands and other sectors, as part of its Retail as a Service offering to help drive productivity and innovation across a range of industries.",,,,Asia,,,,USD,China,https://www.jd.com,,"20TH FLOOR, BUILDING A, NO. 18 KECHUANG 11 STREET,YIZHUANG ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE,DAXING DISTRICT, BEIJING, 101111, China",2014,38761992374.00
PDD,PDD Holdings Inc.,Technology,EDP Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/pdd,2026-06-17,PDD Holdings is a multinational commerce group that owns and operates a portfolio of businesses. PDD Holdings aims to bring more businesses and people into the digital economy so that local communities and small businesses can benefit from the increased productivity and new opportunities.,,,,Asia,,,,USD,China,https://www.pddholdings.com,,"FIRST FLOOR,25 ST STEPHENS GREEN,DUBLIN 2, DUBLIN, D02 XF99, China",2018,116134917335.00
GRAB,Grab Holdings Limited,Consumer Discretionary,Business Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/grab,2026-06-17,"Grab is a leading superapp in Southeast Asia, operating across the deliveries, mobility and digital financial services sectors. Serving over 800 cities in eight Southeast Asian countries - Cambodia, Indonesia, Malaysia, Myanmar, the Philippines, Singapore, Thailand and Vietnam - Grab enables millions of people everyday to order food or groceries, send packages, hail a ride or taxi, pay for online purchases or access services such as lending and insurance, all through a single app. We operate supermarkets in Malaysia under Jaya Grocer and Everrise, which enables us to bring the convenience of on-demand grocery delivery to more consumers in the country. As part of our financial services offerings, we also provide digital banking services through GXS Bank in Singapore and GXBank in Malaysia. Grab was founded in 2012 with the mission to drive Southeast Asia forward by creating economic empowerment for everyone.",,,,Asia,,,,USD,Singapore,https://www.grab.com,,"3 MEDIA CLOSE,#01-03/06, SINGAPORE, 138498, Singapore",,14310681423.00
GOJEK,,,,startup,growth,,,,,,,,,,,,,,,,,,
WDAY,"Workday, Inc.",Technology,EDP Services,startup,growth,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/wday,2026-06-17,"Workday operates at the heart of the enterprise - HR, finance, and IT - where the margin for error is effectively zero. By tightly coupling AI with the context, guardrails, and trusted processes that run the business, Workday goes beyond AI that assists work to agents that do the work and drive measurable outcomes. More than 11,500 organizations worldwide, including more than 65% of the Fortune 500, trust Workday to deliver.",,,,North America,,,,USD,United States,https://www.workday.com,,"6110 STONERIDGE MALL ROAD, PLEASANTON, California, 94588, United States",,31312190000.00
